text	readability
Lieb Dana . Vielen Danke für diene Brief. Ich freue mich dass du im Turkei  bist, weil  eines schönes Land es ist. Ich wunsche dir alles gütes für deine Prüfung. hofentich klappt es und kannst du beim deine liebslinge Technisches Schüle dich anmelden. Wenn du Zeit hättest, kannst du mir eine paar blaue Augen kaufen und zuruck bringen. Ich weiss dass im Türkei sie Glück bringen. Weiss du, meine Eltern haben für zwei Jahren auch in Istanbul gewhonnen. Sie waren beider Lehrer, und eine slelle in das Istanbul Französisches gymnasium bekommen hatten. Jetzt whonnt meiner Vater im Frankreich meine Mutter leider gestorben ist. Aber du wusste das schön? Ich möchte gern dir bezuchen aber wann? Ich habe gerade ein neues Job gefunden und kann kein frei Tagen nehmenm . bevor 3 Monaten. sehen uns bald? Vieler grusser aus Stadt X wo ich gerade Dleutsche lerne	2
Liebe Maria, Am Nächsten Woche werde ich nach Köln fahren mit meine Familie. Wir werden unsere Eltern besuchen am 13 Janaur weil es der Geburtstag von meine Mutter ist. Aber ich habe einen Hund ins Haus, hier. Niemand ist in meinem Haus während ich und familie nach Köln für 2 Tage fahren. Könnten Sie bitte einen Hund das Essen flüttern. Das Essen des Hunds ist in der Garage. Ich werde zu Haus zurückfahren am Sonntag 15 Janaur. Bevor ich nach Köln fahre, besuche ich ihrem Haus und gebe Sie der Schlüssel meines Haus. Ich bedanke mich für Ihre Hilfe. Mit freundlichen Grüßen, Katharina Meier	3
Hallo, Julia, wie gehet´s dir? Mir gehts gut, aber ich habe ein Problem. Am Wochenende wollte ich nach Stadt X fahren. Ich habe schon die Bahnkarte gekauft. Aber jetzt kann ich nicht fahren, meine Schwester hat mich angerufen, sie will mich am Samstag besuchen Möchtest du nach Stadt X fahren? Ruf mich schnell an und ich schicke dir meine Bahnkarte. Ich kusse dich Deine Freundin Katharina. Stadt Y, 5. Dezember 2012	3
Libe Silke,                            Stadt X 24.02.12. Danke für dich einen Brif. Uns geht es auch ganz gut. Maria geht schon in der Gimnasium, Eva besucht in der sechste Klasse in Realschule. Mein Mann natürlich auch viel arbeiten. Ich gehe in den Sprachkurs in Stadt X. Wir haben eine Hund husky, er heißt Bello.  Er ist meiner Tochter Maria. Bello ist serh groß und freutlich. Wir müssen mit ihn viel spielen. Da fällt mir ein. Ich habe Geburstag in nächste Monat. Ich möchte viel gesucht und natürlich würde ich in dises Jahr für mich gute arbeit, das ist genug. Natürlich besuche ich dich mit meine Familie. In nächste Woche im Freitag? Passt dir? Wir möchten ein paar Tage bleiben bei uns. Ich freue mich für unsere besucht Viele Grüße! Bis bald Maria -image-	2
"Ich möche über das Thema „Ist es Deutschlernen sinnvoll?"" paar Zeilen schreiben. Meiner Meinung nach ist es sehr wichtig Deutsch zu lernen, wenn man in einem deutschsprechenden Land lebt, wenn man mit deutschsprechenden Personen arbeitet, oder viel reist. In Europa wird in vielen Ländern deutsch gesprochen. Man gerätt nicht in Schwierigkeiten wegen Missverständnis, wenn man die Sprache beherrscht. Ich lebe in der deutschen Schweiz. Für mich persönlich die Sprache steht auf der ersten Stelle. Ohne sie zu kennen würde ich mich begrenzt fühlen. Ich musse sebstständig sein und wenn möglich alle Problemen selber lösen können. Aber wenn ich in meinem Heimatland (Belarus) geblieben wäre, hätte ich Englisch bevorzugt. Mit Englisch kann man sich überall verständigen. Das ist die Weltsprache, die relativ einfach zu lernen ist.  Ich denke, es ist sinnvoll diese Sprache zu lernen, die man ammeisten braucht. Mehrere Sprachen zu beherrschen ist immer zum Vorteil. Das erhöht die Möglichkeiten auf dem Arbeitsmarkt, fördert Sebstentwicklung. Ausserdem, ich, bin mir sicher, dass alles, was man gelernt hat, wird irgendwann gebraucht. Unser Hirn ist wie ein Muskul, muss ständig trainiert werden. Lernst du eine Sprache - hast du die Möglichkeit eine Kultur zu lernen und verstehen."	0
Maria Meier                                          10.03.2012 Zentralplatz 12 A Stadt X XY Haus   An das Wohnungsamt.   Sehr Geehrte Damen und Herren,         Ich suche eine eigene wohnung. Ich möchte drei Zimmer in meine wohnung sein. Die wohnung kann eine Bade Zimmer ein Schlaf Zimmer eine Küche. Und mit dem Balkon sein. Ich habe ein Auto und ich möchte mein Auto in den Garage sein. Ich bekomme eine arbeit mehr Geld verdienen. wir sind drei Personnen.Ich bin und meine Eletern. Bitte antworten sie schnell Ich warte auf Ihre Antwort  Mit freundlichen Grüßen UNTERSCHRIFT	3
Schmidt Katharina Bahnhofsstraße  12345 Stadt X                                                          28.10.2011 Bahnhofstr. 101 65185 Wiesbaden Betreff: Informationen über Au-Pair Vermittlung. Sehr Geehrte Damen und Herren, Als ich eure Anzeige geleasen haben, hat es Mir Sehr interessiert. Ich habe Meine Realschule fertig gemacht, und Möchte ich mich ein Jarh Zeit lassen bevore ich mit einen Ausbildung anfangen kann. Dass Ihr International Au-pair vermittelt habe ich Mir Sehr drauf gefreut Weil ich habe Mich entschiden ein Jahr nach Deautschland zu reisen als Au-pair Mädchen. Ich habe Kleine Geschwezter die ich sehr gut umgehen kann, und es Wäre Keine problem um die Kleine Kinder zu Kümmern. Die Deutsche Sprache würde in Meine Schule als Zweitesprache gesprochen. Meine Hobbies Sind Kochen, Swimmen, Verschidene Spielen mit Kinder und Musik. Über die Aufenthaltsinformation fehlt mir einige, Bitte schicken Sie mir die Information wie ich für Mein Visum mich vorbereiten Kann. Ich würde Mich Sehr freuen ein Termin zu bekommen mich beraten lassen welche Pflichten, und Rechte ich habe als Au-pair Mädchen. Mein Ausweise ist bereit und bin zu vermitllen ab 1. Januar 2012. Für eine baldige Antwort würde mich sehr freuen. Mit freundlichen Grussen Schmidt Katharina	1
                                Stadt X, den 28.02.2012 Liebe Silke, danke dir für deinen Brief. Es geht meiner Familie und mir auch ganz gut. Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht, und haben wir uns sehr gefreut. Du und deine Familie müssen irgendwann mit uns eine Urlaub machen! es ist auch ganz gut, dass dein Sohn die Katze liebt. Ich mag auch Tiere. Mein lieber Hund war tot letzten Jahr, nachdem möchte ich immer einen Hund weiter haben. Als du hat im Brief geschrieben, dass ich bald Geburtstag habe, vielleicht wünsche ich mir eine neue Tier haben in diesem Jahr. Übrigen, ich wolle auch Gitarspielen lernen in meine Freizeit. Hast du nächstes Wochenende Zeit? Ich möchte dann bei dir besuchen. Damit können wir alles mit einandem sagen und eine gute Zeit haben. Freutlich Michael	2
Liebe Julia, wie geht´s? Ich habe eine Frage für dich. Ich habe eine Fahrkarte nach Stadt X aber leider kann ich nicht fahren weil ich am Samstag mein Unterricht habe. Möchtest du vielleich die Fahrkarte nach Stadt X mit einem Flugzeug fliegen? Ich habe gehört, dass ein Schluss dort war. Möchtest du vielleicht das Schluss besichtigen? Ich warte auf deine Antwort. Bis bald, Michael Winkelmann	3
Müllergasse 12, 12345 A                                                    29.11.2011 Bahnhofstr. 101, 65195 Wiesbaden 0611/9988776 Sehr geehrte Damen und Herren, Ich habe Ihr Anzeige Au-pair Bewerber in Internet gesehen. Interesire mich viele weil ich Ausbildung als Au-pair Studire habe. Es wäre schön wenn ich in Deutschland Arbeiten könnte, auch mein Deutsche verbessern. Ich habe diese Berufsriechtung gewält weil ich kontakt mit Leute und Kinder Liebe. Ich kann die stelle Hilfe im Haushalt und bei der Kinderbetreuung könnte sein. Es freuch mich viele über eine Positiv Antworte Mit freundliche Grüße Maria Winkelmann	1
1-2 Zentralplatz, Stadt X                                           den 13. März. 2012 Liebe Julia, ich bin Michael. Wie geht´s? Es get mir gut. Gestern habe ich eine Fahrkarte für einen Wochenendausflug gekauft. aber ich muss andere Arbeiten gehen.  Ich habe gehört, du die Fahrkarte habst möchte.  Kannst du mir helfen? Kaufst du mir die Fahrkarte? Morgen will ich näche ihre Wohnung gehen. weil habe ich andere Arbeiten dort. Um 19:00 Uhr will ich meine. Arbeiten enden.   Wie denkst du? Ich warte auf ihre baldige Antwort. mit freundlich grüßen                                Friedrich	3
Maria Meier                                           Stadt X, den . 8.10.2011 Bahnhofsstraße, Nr.  13 3400 Stadt X Bulgarien  Au-Pairsglobal Bahnhofstr. 101 65185 Wiesbaden Mehr Informationen über eine Au-pair-Stelle Sehr geehrte Damen und Herren, ich habe Ihre Anzeige gelesen und Sie zu schreiben entschieden, da ich mich für eine Au-pair-Stelle in Deutschland interessiere. Ich möchte Sie um weitere Informationen bitten, weil in Ihrer Anzeige es kein Antwort auf meine Frage gibt. An erster Stelle könnten Sie mir erklären, welche Zeugnisse für meinen Aufenthalt notwendig sind. Es wäre schön, wenn Sie mir eine Information über meine Gastfamilie schicken. Meine nächste Frage ist, ob ich eine Deutschsprahdiplom brauche, nachdem ich an einem Fremdsprachgymnasium intensiv Deutsch gelernt habe.  Und es ist noch für mich wichtig zu wissen, was meine Rechte und Pflichten sind. Muss ich mich nur um Kinder kümmern, oder muss ich auch eine Haushaltarbeit machen. Bitte schreiben Sie mir so bald wie möglich, damit ich meine Entscheidung treffen kann. Vielen Dank im Voraus!  Mit freundlichen Grüßen Maria Meier	1
                                            Stadt X. 04.01.2010. Sehr geehrte Damen und Herren, ich suche ein drei Zimmer Wohnung am Erdgeschoß mit große Balkon oder Terrase, Bad, Küche. In haus soll auch sein ein Kelerraum für eigene Bedarf und Waschraum. Dann hätten wir gern ein Parkplatz oder 2, oder Garage, weil wir zwei Autos besitzen. Mit freundlinen Grüßen Familie 	3
Au-pair-Agentur Schultz & Partner Regenstr. 101 90451 Nürnberg Sehr geherten Damen und Heren Seit drei monat habe ich bei einer Gastfamilie in Deutschland verbracht. Meine Situation sind sehr schwer. Sie sind meine Betreuung, bitte rufen Sie mich gleich, dass wie eine solution zusammen gefund. Gastfamilie ist sehr nette, aber ich habe keine Zeit zu Lehren, odre für meine freizeit. Bitte: Ich warten für Ihren antwort. Mit freundlishe Grüße! Frau Maria Winkelmann           Bahnhofsstraße 12-14 12345 Stadt X Deutschland	1
"""Warum Deutsch lernen?"" Diese Frage wird von vielen Leute gestellt. Viele behaupten, dass Deutsch nicht zur Kommunikation und zur weltweitigen Verständigung beitragen könne. Ob denn diese Aussage stimmt? Ist Deutsch denn wirklich eine sogenannte ""nutzlose"" Sprache? Wenn man sich in die deutsche Sprache vertieft, sich mit ihrer Linguistik und Literatur auseinandersetzt, wird man eine Sprache voller Logik, Gefühl und Leidenschaft finden. Deutsch bietet eine reiche Quellen an Wortschatz und Grammatik, die zur Förderung anderer Sprachkenntnisse und zur Bereicherung der Allgemeinbildung beitragen. Viele Worte und Regeln sind z.B in anderen Sprache beinah identisch. Daher jemand der gute Deutschkenntnisse besitzt und die Sprache gut beherrscht, hat die Mittel schnell und mühelos andere Sprachkentnisse zu entwickeln.  Auch prägt die deutsche Sprache einen wichtigen Abschnitt in der Geschichte Europas: In den meisten europäischen Ländern, gehörte Deutsch zur meistgesprochenen Sprach, insbesonders beim Adel. Dies ist eins der Gründe, wieso noch so viele Worte z.B im Englisch oder Französisch ähnlich sind. Bei der Französischen Revolution sind viele Worte in das Deutsche Vokabulair eingeschlichen. Weil Deutsch zu den schwierigsten Sprachen zählt nimmt von den Hut ab für Menschen mit guten Deutschkentnisse. Wenn man all diese Punkte und Vorteile in Erwägung zieht, wird man zum Entschluss kommen, dass das Lernen von Deutsch keine reine Zeitverschwendung ist."	0
"                                                Stadt X, 08 Marz 2011 Lieber Ingo, Wie geht´s dir? Ich habe eine große Nachricht ""Ich habe eine Arbeit in Neuber gefunden"". Deshalb muss ich eine Wohnung suchen. Meine Arbeit beginnt ab 01. Juni, abere will ich von 15. Mai unziehen. Die Wohnung muss aus einem Schlafzimmer, einem Babezimmer und einer Kleinen Küche bestehen. Könntest du mir bitte bei der Wohnungssuche helfen. Das wird nett von dir sein Vielen Dank im Voraus Julia"	4
Liebe meine Freundin,                                                   den, 06.01.2012 Ich hoffe es geht dir gut und Ich Wünsche alles gute. Ich habe ein Hund aber  Ich bin Für ein paar Tag nicht zu Hause Kann Ich nicht nehme mit, Kamm er ein paar Tage bei dir Bleiben,  von 10 bis 14 Januar nur vier Tage, weil Ich nach marokko Fahre.  Schön Grüße                                     dein Stefan	3
"                             Stadt X, 28.08.2011. Deutschlernen.. Sehr geehrte Damen und Herren, hiermit mochte ich meine Meinung über ""Nutze"" der deutschen Sprache aüßern. Englisch, Franzosisch und Spanisch sind meist verbreiteten Sprachen in der Welt. Das kann man erklären. Seit 16 jahrhunderten erforschten und eroberten England, Frankreich, Spanien andere Länder. Natürlich wird in ehemaligen Kolonien die Sprache der Kolonisatoren gesprochen. Aber die Zeit ändert sich. Viele Länder haben Unabhängigkeit bekommen und langsam wenden sie sich an ihre Wurzeln und ihre Muttersprache. Deswegen schrumpfen die Bereiche der Sprache der ""Herrscher"". Dagegen bekommt deutsche Sprache mit jedem jahr mehr Anerkennung. In Europa sprechen die meisten Menschen deutsche Sprache. Schweiz, Osterreich, Deutschland - das sind die deutsprachigen Länder mit der größten Wirtschaft. Menschen brauchen Deutsch in vielen Aspekten ihres Lebens. Sie ist für die Arbeit, für die Kommunikation zwischen Menschen, für das Studium notwendig. Sehr viele Jugenliche aus unterschiedlichen Ländern der Welt wahlen deutsche Universitäte aus, weil sie für die gute Qualität des Studiums bekannt sind. Viele deutsche Firmen öffnen ihre Filiale in anderen Ländern, Sie stellen dort ihre Produktion her, und bauten neue Fabriken auf. Sie suchen qualifizierten, aber in erster Linie deutschpachigen Personal. Hier, in Deutschland ohne passender Sprachkenntnisse bleiben Menschen in Isolation. Sie können keine Freunde  und Kollegen in deutsprachiger Umgebung finden. Sie verstehen die Radio und Fernseher nicht, sie können keine Zeitung und Bücher lesen, alles bleibt fremd für sie. Wenn wir uns hier nicht fremd und ausgegrenzt fühlen möchten, sollten wir Deutsch lernen. Mit freundlichen Grüßen Meier Julia"	0
                                             Stadt X, den 13.03.2012 Lieber Michael, zuerst möchte ich dir für deinen Brief danken. Ich denke, dass dir gut geht. An diesem Abend war ich mit meine Mann und noch mehreren Freunden im einen Party mit Musiker Band. Ich habe nicht so viele Wünschen für das neue Jahr. Für mich am wichtigsten ist das, dass meine Familie -ambiguous-bleib. Wie du weißt, sei dem meiner Tochter geboren ist, bin ich Hausfrau Aber wenn ich nur mit Deutschesprachkurst fertig bin, fange ich gleich zu eine Stelle im meinem Beruf zu suchen an. Wir möchten ganz gern mit dir treffen und laden wir dich zu uns. Schreibst du mir bitte wann du kommen kannst? Ich warte auf Deine Antwort. Herzliche Grüße Eva	2
Hallo Ingo Ich habe eine Arbeit gefunden. Wohnung in Neuburg Ich brauchen ein Wohnung Am 20 Juli ziehe Ich in die mein Wohnung ein Ich mein Wohnung Große eine Zimer, eine Schlozimer, eine Kinderzimer, eine Kuche ein Bad. Vielen Dank	4
Liebe Mielani,                        wegen arbeit muß ich für ein paar Tage weg. Ich Kann mein Haustier die Hase nicht mitnehmen und Kann auch nicht die allein zu Hause lassen. Es wäre sehr nett wenn du die Hase für paar Tagen mit  nehmen Kanst. Ich Kann dir auch genau erKlären wie Kannst du die füttern, das ist sehr einfach. Die Hase ist sehr lieb. Ich muss 15 Jan bis 21 Jan weg nach Stadt X. wenn ich zurück Komme, melde ich mich sofort an. Und hole ich mein lieblings Tier ab. Ich bin sehr bedanken für dein Mithilfe. Mit freundlich Grüßen, Michael Winkelmann	3
Liebe Ingo Kannst du mir bitte Hilfe bei der Wohnungs suche. Ich habe der Größ Neue Wohnung in Neuber gefunder. am Samstag um 10 Uhr? Ich siech um kannst du mir bitte Hilfe beider umsiechen.	4
Liebe Ingo, Wie geht´s dir? Mir geht´s gut.  Ich habe eine Arbeit in Neuburg.  Ich brauche neue Wohnung in Neuburg. Kannst du mir hilfen? Kannst du mir bei der Wohnungssuche. Ich brauch 50 m². Deine Maria	4
Englisch ist allerdings weltweit als Zweite Sprache gesprochende Sprache. Sie ist einfach zu lernen und nicht so schwer auszuüben. Wenn man Englische Kentnisse hat, bekommt man mehr Chancen auf Arbeitsmarkt. Englisch ist Kommunikationsprache in nicht Englisch gesprochende Länder. Vergleichen dazu, Spanisch und Französisch sind in Schwelenländer gesprochen. Wenn man Spanisch als Muttersprache hat, spricht man nicht so fließende Englisch. Viele Spanisch oder französisch sprechende Länder sind beliebt als Urlaubs Ort auch. Zum Beispiel Südamerika oder kleine Insel in Pazifik Ozian. Deswegen lernen Leute Spanisch nicht so anstrengend, sonst mehr Spaß. Deutsch ist nur in Europa gesprochen. Aber für EU-Ländern ist Deutsch schon wichtige Sprache. Deutscheland ist groß Industrialland. In dem Bereich, Auto-Industrie, Technik und Geistwissenschaft spielt eine groß Rolle. Ich lerne Deutsch, weil ich in Deutscheland wohne. Meine Muttersprache ist japanisch. Japanisch ist ganz anderes als Deutschesprache. Ich frage mich manchmal, ob Deutschlernen sinvoll für mich ist. Ja, Naturlich. Ich finde es sehr interssant, dass zwei ganz versiedene Sprachstamm zu wissen. Wenn man eine Sprache lernt, lernt man Denkweise von diesem Sprache. Ich habe in Deutschland nicht nur Deutsch gelernt, sonst Leute, die in Deutschland wohnen, kennengelernt.	0
Deutsch ist eine Sprache, die in drei Länder gesprochen wird: Österreich, die Schweiz und in Deutschland, natürlich.  Mehr als Hundert Millonen Menschen sprechen diese Sprache. Außerdem, ist Deutsch die mehrgesprochene Sprache Europas. Wenn man in Länder wohnt, die viel mit Deutschland zusammenarbeiten, ist es sehr sinnvoll Deutsch zu lernen. Deutschd, zum Beispiel, ist ein Land, wo viele wichtige Firmen sich befinden. Besonders die Automobilbranche ist hier wichtig. Firmen wie Audi, BMW, brauchen immer wieder Mietarbeitern und besonders für alle die Ingenierie studiert haben, ist es sehr wichtig Deutsch zu lernen, um einem guten Platz auf dem deutschen Arbeitsmarkt bekommen zu können. Auch wenn man Wirtschaft studiert, wäre es eine gute Idee die deutsche Sprache zu lernen. Aber nicht nur wenn man eine bessere Arbeit haben möchte oder wenn man im Ausland für eine Deutschefirma arbeitet, ist es empfehlenswert Deutsch zu lernen. Auch wenn man eine sehr fazienierende Kultur kennenlernen möchte, halte ich es für sinnvoll. Deutsch (auch wenn für manche Personen komisch klingelt) ist eine wunderschöne Sprache. Es ist für mich immer noch ein Wunder, wie genau sie ist.  In meinen Fall, ist es sehr wichtig, dass ich Deutsch sprechen kann, weil ich in Deutschland wohne und arbeite. Je besser ich Deutsch spreche, desto einfacher wird das Leben für mich. Für alle, die Deutsch lernen möchte, kann ich nur sagen: Mach es! Du wirst es nie bereuhen!	0
                                           Stadt X 05:01:2012 Leibe Julia ich habe dich lang Zeit nicht gesehen, ich holfe alles ist gut bei ihren. Bei mir alles ist wonderbar bei meinen Famile. Am Wochenende habe ich Flugssung Karte gekauft aber ich Kann nicht Fahre nach berlin. Ich bin Kank möcht ich meinen Fahrkarte shekin Für dich, am mongen Kannest du Fahre. Viele Grüße Stefan	3
                                      Stadt X, 26.04.12 Hallo Liebe Maria wie geht es dir? was machst du? wie lange seit nicht sehen. Bist du glüclich. wann ist deine Kinder sein. Ist deine Kinder sohn oder Tochter. Was ist dein Kinder Name. Wie geht es dein Mutter und deine Kinder. Wo ist deine Kinder geburst. Küsst du für mich deine Kinder. Tschüs Liebe Grüße Friedrich Meier	4
Liebe Silke, danke dir für dein Brief. Uns geht eingentlich sehr gut. Ich weiß nicht, ob ich dir erzehlt habe, dass ich einen Deutschkurs besuche. Nach dem Kurs möchte ich entlich arbeiten gehen. Ich spreche relativ gut aber meine Gramatik ist noch nicht so -unreadable-, und ich traue mich noch nicht mit den Leuten unterhalten. Maria geht noch zu Schule 2 Jahre, und danach möchte sie eine Ausbildung machen. Sie weiß noch nich, was für eine Richtung gehen sollte. Sie ist gut in Mathematik und auch Kunst begabt aber sie interesiert sich über Hilfsorganisationen für armen Kinder. Ihre Entscheidung ist noch offen. Du fragst mich ob ich Tiere mag. Naturlich, deswegen suchen wir eine neue Wohnung, weil wir endlich Tiere wollten haben. Mein Traum eine Wohnung mit eingenem Garten. Ich wünsche mir zum meinem Geburtstag dich zu sehen und deine Familie. Also wenn ich zu dir komme das wird mein Geschenk. Wir könnten am Ostern dich besuchen, dass ich eine Woche Ferien habe. Ich freue mich schon euch zu sehen. Bis Ostern sind noch zwei Monaten. Also bis bald Liebe Grüße Katharina	2
"Müller Eva Maria Müllergasse 12 12345 Stadt X Aupairsglobal Bahnhofstr. 101 65187 Wiesbaden                              Stadt X, den 19. April Ihre Anzeige „Internationale Au-pair Vermittlung"" Sehr geehrte Damen und Herren, ich bin auf Ihre Anzeige aufmerksamm geworden, und ich möchte die Gelegenheit nützen, noch ein Paar Informationen zu kriegen. Wenn jemand möchte in Deutschland als Au-pair zu bewerben, welche Aufenthaltsformalitäten brauchte? Ist es wichtig von Anfang an die Deutschesprache zu beherschen? Ist diese Stelle wie die andere Stelle anerkannt? Haben die Au-pair Mäddchen die gleiche Rechte wie die deutschen Au-pair? Wie viele Stunde pro Tag muss man arbeiten? Gibt es Freizeitaktivitäten? Zum Schluss, ich möchte gern wissen was Au-pair-Reise-Angebote genau bedeutet. Über Ihre schneller Antwort freue ich mich sehr Mit freudlichen Grußen,  Maria Müller"	1
In Thailand,  (mein Heimatland) ist der Wohnungsmark sehr wichtig. Es spielt eine große Rolle, besonders in der Hauptstadt von Thailand, Bangkok. Sei 10 Jahren habe ich in Bangkok gewohnt. Dort findet man die Wohnungen ganz einfach, weil es zu viel gibt. Aber Es gibt auch verschieden Pries. Wenn man eine Wohnung mieten möchte, sucht man oft im Internet, oder fragt man ihre Freunde und Bekannte, wo man die gute Wohnungen finden kann. Es gibt ganz wenig Wohnungsagentur, weil man gerne die Wohnungen selbst suchen möchte und wegen dem teuer Service. In meiner Stadt, Bangkok wohnen die Familien immer in einem Haus. Aber die Einzelpersonen wohnen gern in einem wohnzimmer oder ein wohnblock. Manchmal kaufen die Familien ein Haus mehr als ein Wohnzimmer. Aber die Einzielpersonen mieten sie gerner als kaufen. Der Preis der wohung kommt daraus an die Umgebung. Wenn die Wohnungen oder Häuser in der Stadt oder Zentral sind, sind der Preis sehr hoch. Wenn man ein Haus oder eine Wohnung mieten oder kaufen möchte, sollte man sehr auf die Angebieten achten. Es gibt viele speziale Angeboten aber manchmal unmöglich, deshalb muss man daruf sehr beachten. Mann soll nicht ein Projekthaus oder einprojektwohnung kaufen. weil es unsicher ist. Wir wissen nicht, ob dieses Projekt fertig wäre oder nicht. Am Besten sollte man fertiges haus oder fertige Wohnung kaufen. Man muss sehr klar in der Vortrag des wohnungsbüro lesen. Wenn etwas nicht gut geht, sollte man die Vermieter oder der Besitzer des Hauses sofort fragen. In Thailand gibt es viele Wohnungen und Häuser, wo man kaufen kann. Aber bevor man das kauft, oder mietet, sollte man sehr klar über den Vertrag lesen. und man sollte die Wohnung oder Häuser zu schauen. In dem Vertrag sollt eine Nebenkosten und ein wichtige Information schreiben. Aus diesem Grund kann mann eine Wohnung oder Haus ohne Problem kaufen oder mieten.	0
                                           Deutschland, den 28.02.2012 Liebe Dana, Dein Brief habe ich bekommt und schon gelesen. Zuerst sage ich dir Glückwunsch zur prüfung bestanden. Ich freue mich, auf dich. Ich würde aus Instanbul etwas suverieren habe. Bringst du mir mit wann du hier in Deutschland kommen. Dann, habe ich auch Verwandte in Ausland. Mein Onkel lebt in Italien und meine Kusine lebt in Grischland. Ich habe auch viel lust bei mein Onkel in Italien gehen. In moment gehe ich nicht, weil ich zum Deutschkurs gehen. wenn Deutschkurs beende ist, würde ich bei mein Onkel in Italien gehen. Dana, wann kommst du zu Hause nach Deutschland, komme ich gerne bei dir, weil ich viel interess habe was du in Instanbul gesehen hast. Bis bald Maria	2
Sehr geehte Damen und Herren,                     26.01.2012 im Tageblatt habe ich Ihre Anzeig gelesen. Ich interessiere mich sehr das Wohnung. Ich habe lange Zeit einen neuen Wohnung suche. Ich bin verheiratet und habe ich 3 Kinder. Wir arbeiten bis 4:00 Uhr. Wir suchen einen neuen Wohnung groß hat fünf Zimmer. Küchen un Bad mit Balkon oder eine Garten. Und neh in die Stadt. Aber ich möchte die Miete und nebengusten nicht zu teuer sein bis 600€. Ich warte auf Ihre Antwortet. Mit freundlichen Grüßen. Müller Stefan	3
Sehr geehrte Damen und Herren Für meine Familie die besteht drei Zimmer Erwachsene und Kind Suche ich Die Zimmer Wohnung mit ainem balkon der im Hof besteht Die Miete muss mhrr als Drei hundert (300) seain  Mit froidlihen Grussen Herr Winkelmann P.S. und Garage.	3
Libe Maria, Ich habe eine paar Tag ParTy, und Ich müssTe nichT zu Hause faien. BiTTe Konnen Sie mir hilfe weil habe Ich eine Tier zu Hause. Ledier Ich Kann nichT  menem und miTnehmen. Habe ich einen Hund und  Am 20Ten Jonna gehen wir nach Stadt X. Sehen Sie BiTTe meinem Hund für zwei Tagen. Wir Kommen am 22Ten Jonua  zurich. Danke	3
"Heute als die Gränze abgebaut werden, und alle hat die Möglichkeit, ins Ausland zu fahren um dort seine Freizeit zu verbringen oder einen neuen Job zu suchen, wird das Thema „Imigration und fremde Kulturen"" entscheidend und wichtig. Meiner Meinung nach, die Emigränten, die in einer fremden ungebung und in einem fremden Land leben, müssen zuerst die dortige Rechte anhalten. In dem Fall auch, wenn die Gesätze und Vorschriften zum Beispiel gegen ihren Religion sind. Außerdem müssten sie sich ein bischen intigrieren, wenn sie möchten, dass ihre Aufenthalt im Gastland akzeptiert wird.  Aus dem Anderen Aspekt müssten sie nicht mit den traditionellen Gewohnheiten aufhöfen, die die Gesellsaft bunter machen. Andere Länder, andere Sitte, und im Heimatland originell lebende Menschen könnte toleranter gegenüber die Ausländer sein. Die Gastgeber Menschen haben die Möglichkeit, über neue Kulturen und Traditionen zu erfahren, ohne ins Ausland zu fahren. Die eurapischen Länder könnten zum Beispiel die USA als Vorbild nehmen, in den viele verschiedene Völke mit wenigen Atroziten zusammen leben können. Es ist immer gut, unseren Horizont zu erweitern, und -unreadable- der Ausländer könnten wir vielleicht das leben oder die Probleme aus einem anderen Aspekt sehen. Am Ende möchte ich festlegen, dass die Ausländer sich nicht im jeden Fall an der Kultur des Gastlander orientieren muss, weil die andere Kulturen gute Auswirkung auf die Gesellschaft des Gastlandes haben."	0
Liebe Silke! Vielen Dank für ihre Brief. Uns geht es ganz gut. Ich möge Tiere auch gut. Ich möchte gerne ein beby hund zum geburstag becommen Leider habe ich keine zeit zur besuch. Sehr viel arbeit! bis bald Stefan	2
Liebe Silke Mir geht,s nicht so gut, weil habe ich diese woche viel arbeiten. Ich muss ab 9 uhr bis 4.30 arbeiten und dann ich gehe zum Deutschkurs. um 9 uhr bin ich wieder zu Hause. Ich glaube ein Hund besser am eine Katze ist, aber ich Weiß nicht. Ich mag nicht Tiere zu Hause mitnehmen, weil ich denke Tiere Schlechtte duft haben. Aber zum Geburtstag ich wünsche nur Gesundheit und wieder Gesundheit und richtige Leben. Ich danke dir, du immer meine Geburtstag nicht vergessen. Gott sei dank meine Familie alle sind gut und Glücklich, mir auch alles ist okay. Mit viele freündlich.  Katharina	2
Lieber Michael.                                        24.6.2012 wie geht´s dir!? Am Montag Fahre ich mit meinem Vater nach Stadt X. Wir machen eine kurze Urlaub. Und mein Vater erlaubt nicht unsere Katze mitzunehmen. Kannst du mir helfen?! darf ich meine Katze in deinem Haus stellen. du Kennst meine Katze sehr gut, Sie macht kein problem. aber du sollst jedentag nur eine stunde mit meiner Katze spielen. und bitte vergess nicht das Essen, Sie mag milch. Ich Fahre am Montag (28.6.12) bis Mittwoch (30.6.12) nur Für zwei tagen. Vielen Dank. Dein Tobias.	3
Liebe Daniela, Ich habe gute Idee! Gehen wir zusammen ? schwimmen? Wir treffen am Samstag um 17 00 Uhr In Stadt X im Schwimmbad. Sie bringen ein Touch und eine Bikini mit.  Ich warte auf antworte! Mit freundlichen Grußen Katharina	4
